commentId;videoId;publishedAt;comment;likeCount;predictedSentiment;confidence;sentimentSource
"UgzeRmc6piaBVpvryqp4AaABAg";"CoTLQiMZFbI";"2020-02-19T08:43:46Z";"Hey, thanks for the great content! I've been following your channel for a while.. :) .One question though.. I'm currently using a slicer with relative data settings in a report page with 9999 pixels. Everything works great but the slicer's drop down menu to select different time frame(weeks, months, etc..) is too small because I had to increase the page to its max size(9999 pixels) in order to fit my chart in the screen.. is there any way I could increase the slicers drop-down menu font size??  Again,  thanks for the great  content you're providing!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxyRiIfAvE_rtr-v9V4AaABAg";"CoTLQiMZFbI";"2020-02-14T13:43:35Z";"Hi , good video , i have a problem , in the place i work they told to give rapport / mounth , only problem (for exemple) the repport for the october mounth should be for september one , like Mounth - 1 , know any solution for this ? thank you";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzkRiIC_ImYvhD4VU54AaABAg";"CoTLQiMZFbI";"2019-05-05T04:56:56Z";"awesome vid thank you";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugydl-4qI1wwGTkgmFl4AaABAg";"CoTLQiMZFbI";"2018-05-24T09:40:17Z";"Great work... Keep bringing ... Loving it";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwjmH6Zwiyr1QFWGQt4AaABAg";"CoTLQiMZFbI";"2018-04-13T23:55:32Z";"Hey man. Thanks for making this video as per my request. It really helps. Wanted to ask you a question as well: I Am currently using power bi desktop,to create my reports (which I can continue to use myself for free)and then I publish to the power bi service to share those reports into my organization by creating workspaces and apps and so on....but both myseldpf and the people I share the reports too are on the free trial...so I am confused as to what happens when  both my free trial or theirs expire. Do you know what happens of what would be the best solution to that?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzQXbv0wSEOsv2NvAt4AaABAg";"151Quamk9Uo";"2020-10-29T01:45:55Z";"thank you! Exactly what I needed....... nice and succinct too";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwt4fiShwHnjvuGIHp4AaABAg";"CoTLQiMZFbI";"2020-04-23T05:23:28Z";"Great Work, how did you add Total to the chart?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw_Y9zetwGnW6p-3nZ4AaABAg";"Uuo8AsMxqss";"2020-12-20T17:27:05Z";"Hey BI Elite, thanks for the Videos.

I was wondering whether you could point me in the right direction to do something similar for financial KPIs of stock companies eg market cap, eps, price earning ratio etc.
Do you have a video for that as well? 
Ben";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxGkJxOc47GHnlxEqB4AaABAg";"151Quamk9Uo";"2019-01-08T18:43:34Z";"What is that X-axis dropdown? Is it a parameter that allows you to select different fields for x-axis? I would love to know how to do that.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwYDQ7FjSoAg86RbfR4AaABAg";"RcQ8gE-1hSU";"2018-10-01T20:36:45Z";"love this nice job !";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy6ypQZgVrZ-H6Naml4AaABAg";"Uuo8AsMxqss";"2020-12-22T17:09:00Z";"When you have a lot of stocks; 40 for example. Do you append the price histories so you have one table (with a column which shows which stock it is about). Or do I have to make 40 different tables?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwVeaFtkCDIcxOBZiN4AaABAg";"Anv3X3EuHZ8";"2021-01-24T00:26:26Z";"Excellent example!!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugzh9Idn6cAgFTyKq1R4AaABAg";"RcQ8gE-1hSU";"2020-10-19T14:00:04Z";"I feel like im going nuts over this. But how the hell do you add Q&A words for a single visual to be found with the Q&A explorer. I understand you can do it to the whole pagem but I cant find it how to do it on a single visual.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugzewrn5Yq9oguBU3CJ4AaABAg";"Anv3X3EuHZ8";"2021-02-03T03:34:34Z";"This is great. Helped me to solve my problem.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxyhX6pzk1bCFPu9uJ4AaABAg";"Anv3X3EuHZ8";"2020-06-19T00:12:26Z";"Help!!! In your example when there are repeated predictions, the ranking duplicates. What should I add to correct this scenario? In Excel is quite easy to fix this (https://www.youtube.com/watch?v=cvpuj9QqxtE), but I can't find the solution in Power BI
.rankInteractions = 
IF(HASONEVALUE('Append'[competitive_page_name]),
    RANKX(
        ALLSELECTED('Append'[competitive_page_name]),
        CALCULATE([.sumInteractions])
    ),
    BLANK()
)";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyQYAUJuQfBB7dC2rF4AaABAg";"Anv3X3EuHZ8";"2018-10-24T00:59:43Z";"Parker.. excellent example. I am working with a rankx and topn calculation but I would like to create a slicer contain the top 5, top 10, top 20 etc using a disconnected table. Any ideas on how to do it? Thanks.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyPBjfWd8DNddDw9n94AaABAg";"1UkDaiRGShM";"2018-09-12T16:24:14Z";"By chance can you tell me how I might apply parameters when the data source is an excel workbook?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzHsxeLtfvEv402Jsh4AaABAg";"z7FBukPBKzg";"2020-12-30T13:04:59Z";"Great video helped me a lot! Could this work for multiple dimensions/categories of the same sales data? ex beverages go up 1,05% and food 1,07%? that would be awesome!!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzOepeM5WcysVwUoRN4AaABAg";"RVcJ3O_O2Jg";"2020-08-29T21:40:39Z";"Thanks so much. You get straight to the point and this was exactly what I needed for my current project.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxo34xJjoR2tDkmG5x4AaABAg";"RVcJ3O_O2Jg";"2020-07-31T19:54:45Z";"Thank you so much for simple quick and thorough instructions.. I built mine right along with you. And accomplished another piece of my HUGE conversion project from Excel to PBI... I have subscribed and hopefully, you will be able to help me more along the way its super complex and I enjoy the challenge. Thank you!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzPjFTTr_mt5A5hRPh4AaABAg";"Anv3X3EuHZ8";"2018-09-11T15:42:44Z";"Thank you for the great tutorial,
In my data set of scoring performance, I have 4 people who have the same rank  (e.g. 1).
How would I show that as top 1st?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxoD58eGDQc7byvqiV4AaABAg";"RVcJ3O_O2Jg";"2020-05-15T06:11:11Z";"Can you do a video to explain how to do cumulative or running sum of counts of text data. I have multiple years of data by years and months. The data is text, say “M”, “L” etc… in a column. I need to draw a chart showing both counts and running counts by months. And by a slicer of year once I selected a specific year then I should be able to visualize the counts and running counts of text of the selected year. So running counts should be for a selected time say year, not cumulative counts of all years starting from Min year to selected Max year.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzkwegrQooSRz3F6dN4AaABAg";"RVcJ3O_O2Jg";"2021-01-14T07:25:35Z";"fantastic stuff...directly applicable, thank you";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzX-Qt6LQpPgZNlgjN4AaABAg";"ZilC968Fc9c";"2019-07-30T09:43:42Z";"Very good and simly explained! Thanks a lot :)";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxLvsCIs77S4JIqoKR4AaABAg";"ZilC968Fc9c";"2019-01-27T20:04:41Z";"Great feature. Thanks!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwcbx_lKxbidcWunap4AaABAg";"6IHNYDy_Ynw";"2018-10-23T14:04:17Z";"Hi, Does this work when you use a Direct Query?
I know you cant mix Excel Sheets with Direct Queries, wondering if this would have the same effect.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxeRBXldJ0qLqAMf3d4AaABAg";"dzJvTcCedm8";"2020-07-29T20:46:59Z";"always learn new thing from your channel awesome";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzcWzq0lwg8c7_jt0F4AaABAg";"nePWIVgHobs";"2019-10-15T21:57:34Z";"awesome, thank you!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzUNnSZ5hlGGTceDqh4AaABAg";"dzJvTcCedm8";"2019-11-12T21:44:00Z";"Hi! Congrats for the video, very easy to use. In mi case I have 3 .svg images because Im also using the Synoptic Panel. Will it work? Or it has to be only URL. Thanks!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw7UboguEUsmkiw30Z4AaABAg";"WX0nH-lEpk4";"2020-06-09T09:26:35Z";"Hi,

Thanks for the video. Very clear and useful. 

After this video, I had a look in the documentation and it says that the dataset must have privacy level = public.

Isn't it dangerous in some cases?

Thanks,
Eduardo";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyxwhmnGEcwHZUzTzh4AaABAg";"WX0nH-lEpk4";"2019-05-22T23:14:27Z";"Thanks, great video";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzfeDoxyGAFrj8IRlx4AaABAg";"Ka7Ds4EAjNQ";"2019-11-11T16:41:23Z";"that's great! And how would you do that and put just the result on a card? thanks";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwBKMzWtgnAN9UKnqh4AaABAg";"dzJvTcCedm8";"2019-08-08T13:27:25Z";"great stuff, easy and quickly explained. Exacty what is was looking for. thumbs up!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz4DtazXFpoDbLXMzF4AaABAg";"WX0nH-lEpk4";"2020-04-20T14:45:30Z";"Thanks for great vedio. Hi some questions here: 1. if i want to keep the current customer table, and also create a new 'output' table, how could I do that? I need to duplicate the customer table first?  2. if i need to join 2 existing tables first then use that join table as 'dataset' R input, how should i do that? should I create that table first by use PowerBI. could i use R's inner_join or left_join two tables. Thank you!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwVBxNVsqW0ky9shUV4AaABAg";"WX0nH-lEpk4";"2018-11-28T15:08:52Z";"your videos are awesome, please use a high quality microphone while making the videos";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxXuPBgmbcw6ZN3Qm94AaABAg";"Ka7Ds4EAjNQ";"2019-10-03T19:25:18Z";"Hi! Awesome stuff! I can't figure out a way to get a Distinctcount based measure which works fine on a table visual to show the total on a card visual. Any hints? Thanks!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxWiFkIFWrvLBcgwvx4AaABAg";"Ka7Ds4EAjNQ";"2019-06-14T19:07:48Z";"This is great! Can you show how to remove the total and subtotals on a matrix for a non-numeric values?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwmmw7wdcfQZgplXol4AaABAg";"uFhsqX_A6XA";"2018-06-06T00:35:52Z";"Hello. Every time i refresh My data (from excel) the subscription desappears. Do You have any idea how to fix it? Thanks a lot";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxVoZe2EmTPuxsBdYZ4AaABAg";"TRdVDwWqbfY";"2018-05-22T15:08:14Z";"Great work... Keep going";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwiPqHN30xPEOhc8AV4AaABAg";"oLZ7jTKG1fw";"2019-08-19T14:45:42Z";"great video.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxRORD5D_48V3tliyN4AaABAg";"oLZ7jTKG1fw";"2020-08-06T16:09:31Z";"Great Video!  How can I made the trend update automatically for a giving period such as 1hr or 30min?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzqAHJh6D8bt1KtqqR4AaABAg";"fLqvaWJtwhQ";"2020-06-08T08:28:25Z";"Great video but got the same issue, Power BI desktop is not showing the forecast option under Precentile Line. Using the default live graph. Any help would be amazing!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxV1auIxCfjPiPOI8N4AaABAg";"fLqvaWJtwhQ";"2018-07-29T01:43:08Z";"Thanks, that was awesome.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx7DOb5hM4Tbb4hoOZ4AaABAg";"cS1omlvorrk";"2020-08-20T15:30:22Z";"Awesome, I wasn't aware about this feature earlier. Thanks to update me about this.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxt9wrc_B2IuAnfQrl4AaABAg";"4pdzhKNwQlY";"2020-08-11T14:16:05Z";"Man, that's some deep voodoo lol... I love it... wow. thanks man... Imma use this concept to calculate my 6 weeks inventory report  for powerbi";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwOP0kvqDI9LtP01iB4AaABAg";"fLqvaWJtwhQ";"2020-07-23T19:19:32Z";"This is classic. Thank you. Can you please share your dataset?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw9IxVRANHveVUASuZ4AaABAg";"fLqvaWJtwhQ";"2020-01-10T17:57:03Z";"is it possible or does anyone know how to extract the forecasted table from PowerBI to lets say Excel or table format?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyRGeVbK-vKsHt8Yu14AaABAg";"fLqvaWJtwhQ";"2019-11-20T09:42:21Z";"Excellent, thank you, really helped!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwx-hFot_B7O6K-ldF4AaABAg";"cS1omlvorrk";"2019-07-08T10:47:59Z";"thank you for the amazing explaining goooooooo on";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwaNgOULmnXplvhtsR4AaABAg";"cS1omlvorrk";"2018-08-12T17:08:31Z";"I love on off great sir";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugzs4ZWZqAYgYfeoTQV4AaABAg";"4pdzhKNwQlY";"2021-01-28T11:13:18Z";"Thanks for amazing video 
I have one question suppose I have 4-5 years data and if select January month then how to show 12 months data because year is changing like Jan 2020 then 2019 12 months";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyADNx75xlnq2EVFnl4AaABAg";"4pdzhKNwQlY";"2019-04-27T12:13:29Z";"Dude, keep cranking out these bitesize clips, very useful and informative, saved my life too. Much love and most appreciated.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx39JEC1i5BSTGvMj94AaABAg";"bU35LnSfo70";"2020-10-09T03:20:27Z";"Super nice and straight forward explanation without telling the big stories.. Thanks Steven";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwMhbMIqxaIkoiUed14AaABAg";"DMtlv-BlKP4";"2018-06-01T07:09:48Z";"Thank you Parker. Nice video. If you are in search of new topics for your future videos, I would recommend how to use dashboards, How to work with excel dynamically, How to insert tiles into word/powerpoint  and update them... Take care";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzEp9hdLiIBGlNElXN4AaABAg";"DMtlv-BlKP4";"2018-07-19T11:15:48Z";"Excellent....Excellent....Excellent.
I said Excellent.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxToz6vE_jrS9CNSmF4AaABAg";"wG3J8lO9d5I";"2021-04-06T11:37:26Z";"Hi @BI Elite! Great video, thank you for that. In my case my records have different keys and only the keys from the first record are added as a column. Would you know how to dynamically add all keys from all records as a column? Thank you in advance!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugyj6pyCPQ9Mv4jMp1x4AaABAg";"6jeSIRpjv0M";"2021-04-06T14:55:46Z";"Anyone figure out how to do this ? I have a pretty large data set and unpivoting expands row count quite a bit with the Table size I am dealing with. It would be great to be able to get Column names one way or the other and pull those into new table without unpivoting!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyjCcLvqEJPIADjBr94AaABAg";"_GOIflxSlYI";"2021-03-23T17:09:37Z";"Can it somehow work with a measure like running total or YTD Sales. What I tried so far, takes into account weekend sales (which are zero), so the line of max or min is not smooth, does not steadily rise. Any suggestions?";0;"Negative";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzNrVHJqfrNrw0eQS94AaABAg";"_GOIflxSlYI";"2021-02-24T17:44:26Z";"Can you please let me know the DAX for counting total staff number at on particular point in time. I have employee data in which date of joining is since 1974 to 2021 is there any way if I select 2019 then the total staff headcount show total staff who were present in 2019 whether or not they joined in 2019 in other words a cumulative total of staff whose date of joining is 2019 and backwards?";0;"Negative";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
